id,dayNight,temp,wind,condition,venue_id,home_probablePitcher,away_probablePitcher,gameNumber,doubleHeader,season,homeTeam_id,awayTeam_id
2018/04/16/texmlb-tbamlb-1,night,72,"0 mph, None",Dome,12,605483,527048,1,N,2018,139,140
2018/04/16/wasmlb-nynmlb-1,night,55,"17 mph, Out To CF",Partly Cloudy,3289,594798,476451,1,N,2018,121,120
2018/04/17/balmlb-detmlb-1,night,37,"15 mph, Out To LF",Overcast,2394,434538,488768,1,N,2018,116,110
2018/04/17/bosmlb-anamlb-1,night,67,"8 mph, Out To RF",Clear,1,660271,456034,1,N,2018,108,111
2018/04/17/chamlb-oakmlb-1,night,57,"11 mph, R To L",Partly Cloudy,10,502239,456068,1,N,2018,133,145
2018/04/17/cinmlb-milmlb-1,night,65,"0 mph, None",Roof Closed,32,448855,607219,1,N,2018,158,113
2018/04/17/clemlb-minmlb-1,night,78,"7 mph, R To L",Partly Cloudy,2535,543606,446372,1,N,2018,142,114
2018/04/17/colmlb-pitmlb-1,night,34,"15 mph, Calm",Cloudy,31,592866,518452,1,N,2018,134,115
2018/04/17/houmlb-seamlb-1,night,51,"0 mph, None",Roof Closed,680,664641,621121,1,N,2018,136,117
2018/04/17/kcamlb-tormlb-1,day,68,"0 mph, None",Roof Closed,14,448802,607215,1,Y,2018,141,118
2018/04/17/kcamlb-tormlb-2,day,68,"0 mph, None",Roof Closed,14,607352,518633,2,Y,2018,141,118
2018/04/17/lanmlb-sdnmlb-1,night,63,"12 mph, Out To RF",Clear,2680,571951,622072,1,N,2018,135,119
2018/04/17/miamlb-nyamlb-1,night,44,"15 mph, Out To CF",Cloudy,3313,547888,606424,1,N,2018,147,146
2018/04/17/phimlb-atlmlb-1,night,73,"15 mph, R To L",Clear,4705,592314,601713,1,N,2018,144,143
2018/04/17/sfnmlb-arimlb-1,night,74,"8 mph, Out To RF",Clear,15,571578,456501,1,N,2018,109,137
2018/04/17/slnmlb-chnmlb-1,night,35,"10 mph, In From RF",Clear,17,543022,425794,1,N,2018,112,138
2018/04/17/texmlb-tbamlb-1,night,72,"0 mph, None",Dome,12,630023,519043,1,N,2018,139,140
2018/04/17/wasmlb-nynmlb-1,night,43,"16 mph, Out To RF",Cloudy,3289,554430,461829,1,N,2018,121,120
2018/04/18/balmlb-detmlb-1,day,36,"5 mph, R To L",Cloudy,2394,571510,592332,1,N,2018,116,110
2018/04/18/bosmlb-anamlb-1,night,63,"8 mph, R To L",Clear,1,572140,519144,1,N,2018,108,111
2018/04/18/chamlb-oakmlb-1,day,58,"11 mph, Out To RF",Overcast,10,592811,608334,1,N,2018,133,145
2018/04/18/cinmlb-milmlb-1,day,64,"0 mph, None",Roof Closed,32,605200,641816,1,N,2018,158,113
2018/04/18/clemlb-minmlb-1,night,80,"9 mph, R To L",Partly Cloudy,2535,621244,471911,1,N,2018,142,114
2018/04/18/colmlb-pitmlb-1,day,46,"7 mph, Out To LF",Partly Cloudy,31,641771,607536,1,N,2018,134,115
2018/04/18/houmlb-seamlb-1,night,54,"2 mph, Out To CF",Roof Closed,680,502190,543037,1,N,2018,136,117
2018/04/18/kcamlb-tormlb-1,day,68,"0 mph, None",Roof Closed,14,457918,453178,1,N,2018,141,118
2018/04/18/lanmlb-sdnmlb-1,night,61,"6 mph, Varies",Clear,2680,606131,628317,1,N,2018,135,119
2018/04/18/phimlb-atlmlb-1,night,77,"11 mph, R To L",Clear,4705,435221,592826,1,N,2018,144,143
2018/04/18/sfnmlb-arimlb-1,night,81,"7 mph, In From LF",Clear,15,592662,608717,1,N,2018,109,137
2018/04/18/texmlb-tbamlb-1,day,72,"0 mph, None",Dome,12,607188,430935,1,N,2018,139,140
2018/04/18/wasmlb-nynmlb-1,night,53,"11 mph, Out To RF",Clear,3289,571927,543699,1,N,2018,121,120
2018/04/19/balmlb-detmlb-1,day,45,"12 mph, L To R",Partly Cloudy,2394,519455,502171,1,N,2018,116,110
2018/04/19/bosmlb-anamlb-1,night,62,"7 mph, Out To CF",Clear,1,607374,593958,1,N,2018,108,111
2018/04/19/houmlb-seamlb-1,day,52,"3 mph, L To R",Sunny,680,594835,450203,1,N,2018,136,117
2018/04/19/miamlb-milmlb-1,night,67,"0 mph, None",Roof Closed,32,502624,596071,1,N,2018,158,146
2018/04/19/nynmlb-atlmlb-1,night,56,"13 mph, In From RF",Clear,4705,605538,518774,1,N,2018,144,121
2018/04/19/pitmlb-phimlb-1,night,46,"15 mph, R To L",Cloudy,2681,453562,592791,1,N,2018,143,134
2018/04/19/sfnmlb-arimlb-1,night,75,"0 mph, None",Roof Closed,15,425844,621389,1,N,2018,109,137
2018/04/19/slnmlb-chnmlb-1,day,47,"11 mph, L To R",Sunny,17,452657,596133,1,N,2018,112,138
2018/04/19/tormlb-nyamlb-1,night,45,"17 mph, Out To RF",Cloudy,3313,282332,592717,1,N,2018,147,141
2018/04/20/bosmlb-oakmlb-1,night,60,"13 mph, Out To RF",Clear,10,608665,519141,1,N,2018,133,111
2018/04/20/chnmlb-colmlb-1,night,44,"5 mph, Out To CF",Cloudy,19,592351,543294,1,N,2018,115,112
2018/04/20/cinmlb-slnmlb-1,night,60,"10 mph, R To L",Partly Cloudy,2889,608379,605232,1,N,2018,138,113
2018/04/20/clemlb-balmlb-1,night,58,"12 mph, L To R",Clear,2,605164,545333,1,N,2018,110,114
2018/04/20/houmlb-chamlb-1,night,51,"10 mph, In From LF",Partly Cloudy,4,448306,434378,1,N,2018,145,117
2018/04/20/kcamlb-detmlb-1,day,49,"5 mph, Out To LF",Sunny,2394,605242,434628,1,S,2018,116,118
2018/04/20/kcamlb-detmlb-2,night,55,"8 mph, L To R",Clear,2394,596057,596001,2,S,2018,116,118
2018/04/20/miamlb-milmlb-1,night,66,"0 mph, None",Roof Closed,32,468504,670950,1,N,2018,158,146
2018/04/20/minmlb-tbamlb-1,night,72,"0 mph, None",Dome,12,502042,458681,1,N,2018,139,142
2018/04/20/nynmlb-atlmlb-1,night,66,"5 mph, In From LF",Clear,4705,656794,592789,1,N,2018,144,121
2018/04/20/pitmlb-phimlb-1,night,54,"15 mph, In From LF",Clear,2681,594902,467100,1,N,2018,143,134
2018/04/20/sdnmlb-arimlb-1,night,77,"9 mph, Out To LF",Clear,15,571863,475115,1,N,2018,109,135
2018/04/20/seamlb-texmlb-1,night,69,"14 mph, In From CF",Clear,13,501985,433587,1,N,2018,140,136
2018/04/20/sfnmlb-anamlb-1,night,68,"6 mph, Out To CF",Clear,1,571760,502188,1,N,2018,108,137
2018/04/20/tormlb-nyamlb-1,night,46,"14 mph, L To R",Clear,3313,543243,462136,1,N,2018,147,141
2018/04/20/wasmlb-lanmlb-1,night,62,"4 mph, L To R",Clear,22,477132,453286,1,N,2018,119,120
2018/04/21/bosmlb-oakmlb-1,night,70,"7 mph, Out To RF",Partly Cloudy,10,640455,519242,1,N,2018,133,111
2018/04/21/chnmlb-colmlb-1,night,41,"4 mph, L To R",Overcast,19,542881,506433,1,N,2018,115,112
2018/04/21/cinmlb-slnmlb-1,day,66,"10 mph, R To L",Partly Cloudy,2889,593372,456701,1,N,2018,138,113
2018/04/21/clemlb-balmlb-1,day,63,"2 mph, Out To CF",Cloudy,2,501957,605182,1,N,2018,110,114
2018/04/21/houmlb-chamlb-1,night,53,"7 mph, In From CF",Partly Cloudy,4,608337,572971,1,N,2018,145,117
2018/04/21/kcamlb-detmlb-1,day,49,"3 mph, L To R",Cloudy,2394,571666,518633,1,N,2018,116,118
2018/04/21/miamlb-milmlb-1,night,64,"0 mph, None",Roof Closed,32,608718,570632,1,N,2018,158,146
2018/04/21/minmlb-tbamlb-1,night,72,"0 mph, None",Dome,12,605483,502043,1,N,2018,139,142
2018/04/21/nynmlb-atlmlb-1,night,69,"9 mph, L To R",Partly Cloudy,4705,527054,594798,1,N,2018,144,121
2018/04/21/pitmlb-phimlb-1,day,61,"8 mph, L To R",Sunny,2681,605400,643230,1,N,2018,143,134
2018/04/21/sdnmlb-arimlb-1,night,78,"0 mph, None",Roof Closed,15,643327,453385,1,N,2018,109,135
2018/04/21/seamlb-texmlb-1,night,62,"8 mph, L To R",Overcast,13,112526,572020,1,N,2018,140,136
2018/04/21/sfnmlb-anamlb-1,night,80,"7 mph, R To L",Partly Cloudy,1,572070,502706,1,N,2018,108,137
2018/04/21/tormlb-nyamlb-1,day,56,"12 mph, Out To RF",Sunny,3313,656756,573186,1,N,2018,147,141
2018/04/21/wasmlb-lanmlb-1,night,72,"7 mph, Out To RF",Partly Cloudy,22,547943,544931,1,N,2018,119,120
2018/04/22/bosmlb-oakmlb-1,day,70,"9 mph, Out To RF",Cloudy,10,596043,456034,1,N,2018,133,111
2018/04/22/chnmlb-colmlb-1,day,58,"7 mph, L To R",Sunny,19,608566,500779,1,N,2018,115,112
2018/04/22/cinmlb-slnmlb-1,day,58,"12 mph, R To L",Overcast,2889,571945,622491,1,N,2018,138,113
2018/04/22/clemlb-balmlb-1,day,61,"7 mph, In From RF",Partly Cloudy,2,488768,446372,1,N,2018,110,114
2018/04/22/houmlb-chamlb-1,day,57,"12 mph, In From LF",Partly Cloudy,4,625643,621121,1,N,2018,145,117
2018/04/22/kcamlb-detmlb-1,day,56,"7 mph, L To R",Sunny,2394,434538,607215,1,N,2018,116,118
2018/04/22/miamlb-milmlb-1,day,66,"0 mph, None",Roof Closed,32,448855,592761,1,N,2018,158,146
2018/04/22/minmlb-tbamlb-1,day,72,"0 mph, None",Dome,12,630023,461833,1,N,2018,139,142
2018/04/22/pitmlb-phimlb-1,day,63,"6 mph, L To R",Partly Cloudy,2681,601713,592866,1,N,2018,143,134
2018/04/22/sdnmlb-arimlb-1,day,75,"0 mph, None",Roof Closed,15,571578,664192,1,N,2018,109,135
2018/04/22/seamlb-texmlb-1,day,65,"15 mph, Out To CF",Partly Cloudy,13,527048,541640,1,N,2018,140,136
2018/04/22/sfnmlb-anamlb-1,day,78,"10 mph, R To L",Sunny,1,642545,456501,1,N,2018,108,137
2018/04/22/tormlb-nyamlb-1,day,62,"10 mph, L To R",Sunny,3313,622663,448802,1,N,2018,147,141
2018/04/22/wasmlb-lanmlb-1,night,78,"7 mph, Out To RF",Clear,22,622072,476451,1,N,2018,119,120
2018/04/23/anamlb-houmlb-1,night,77,"11 mph, In From LF",Clear,2392,543037,572140,1,N,2018,117,108
2018/04/23/atlmlb-cinmlb-1,night,56,"10 mph, In From LF",Overcast,2602,607219,592314,1,N,2018,113,144
2018/04/23/clemlb-balmlb-1,night,65,"8 mph, Out To LF",Partly Cloudy,2,592332,471911,1,N,2018,110,114
2018/04/23/miamlb-lanmlb-1,night,61,"6 mph, L To R",Partly Cloudy,22,621111,606424,1,N,2018,119,146
2018/04/23/minmlb-nyamlb-1,night,56,"10 mph, R To L",Clear,3313,547888,543606,1,N,2018,147,142
2018/04/23/oakmlb-texmlb-1,night,75,"10 mph, Out To CF",Clear,13,519043,502239,1,N,2018,140,133
2018/04/23/sdnmlb-colmlb-1,night,69,"7 mph, Out To CF",Cloudy,19,518452,571951,1,N,2018,115,135
2018/04/23/seamlb-chamlb-1,night,54,"14 mph, L To R",Overcast,4,608334,502190,1,N,2018,145,136
2018/04/23/wasmlb-sfnmlb-1,night,58,"15 mph, Out To CF",Partly Cloudy,2395,608717,461829,1,N,2018,137,120
2018/04/24/anamlb-houmlb-1,night,83,"5 mph, In From CF",Partly Cloudy,2392,450203,660271,1,N,2018,117,108
2018/04/24/arimlb-phimlb-1,night,60,"12 mph, L To R",Cloudy,2681,592826,592662,1,N,2018,143,109
2018/04/24/atlmlb-cinmlb-1,night,56,"3 mph, Varies",Overcast,2602,641816,435221,1,N,2018,113,144
2018/04/24/bosmlb-tormlb-1,night,68,"0 mph, None",Roof Closed,14,457918,519144,1,N,2018,141,111
2018/04/24/chnmlb-clemlb-1,night,56,"13 mph, In From RF",Drizzle,5,458708,543022,1,N,2018,114,112
2018/04/24/miamlb-lanmlb-1,night,65,"5 mph, L To R",Partly Cloudy,22,628317,596071,1,N,2018,119,146
2018/04/24/milmlb-kcamlb-1,night,73,"9 mph, L To R",Clear,7,453178,605200,1,N,2018,118,158
2018/04/24/minmlb-nyamlb-1,night,61,"13 mph, In From RF",Cloudy,3313,282332,621244,1,N,2018,147,142
2018/04/24/nynmlb-slnmlb-1,night,70,"6 mph, In From LF",Partly Cloudy,2889,596133,554430,1,N,2018,138,121
2018/04/24/oakmlb-texmlb-1,night,82,"5 mph, In From LF",Clear,13,430935,592811,1,N,2018,140,133
2018/04/24/sdnmlb-colmlb-1,night,37,"5 mph, R To L",Overcast,19,607536,641778,1,N,2018,115,135
2018/04/24/seamlb-chamlb-1,day,59,"11 mph, Out To RF",Partly Cloudy,4,458690,594835,1,N,2018,145,136
2018/04/24/wasmlb-sfnmlb-1,night,54,"13 mph, Out To CF",Partly Cloudy,2395,621389,543699,1,N,2018,137,120
2018/04/25/anamlb-houmlb-1,day,73,"0 mph, None",Roof Closed,2392,434378,607374,1,N,2018,117,108
2018/04/25/arimlb-phimlb-1,night,67,"8 mph, In From LF",Cloudy,2681,453562,425844,1,N,2018,143,109
2018/04/25/atlmlb-cinmlb-1,night,65,"9 mph, Out To CF",Partly Cloudy,2602,605232,605538,1,N,2018,113,144
2018/04/25/bosmlb-tormlb-1,night,68,"0 mph, None",Roof Closed,14,592717,593958,1,N,2018,141,111
2018/04/25/chnmlb-clemlb-1,night,45,"9 mph, In From RF",Overcast,5,545333,452657,1,N,2018,114,112
2018/04/25/detmlb-pitmlb-1,day,55,"9 mph, Out To CF",Cloudy,31,592791,519455,1,Y,2018,134,116
2018/04/25/detmlb-pitmlb-2,night,48,"12 mph, Out To CF",Cloudy,31,641771,571510,2,Y,2018,134,116
2018/04/25/miamlb-lanmlb-1,day,72,"6 mph, Out To CF",Sunny,22,477132,670950,1,N,2018,119,146
2018/04/25/milmlb-kcamlb-1,night,50,"6 mph, L To R",Rain,7,434628,468504,1,N,2018,118,158
2018/04/25/minmlb-nyamlb-1,night,53,"9 mph, L To R",Cloudy,3313,543243,458681,1,N,2018,147,142
2018/04/25/nynmlb-slnmlb-1,night,63,"10 mph, L To R",Cloudy,2889,608379,571927,1,N,2018,138,121
2018/04/25/oakmlb-texmlb-1,night,53,"12 mph, Out To CF",Overcast,13,450729,608665,1,N,2018,140,133
2018/04/25/sdnmlb-colmlb-1,day,59,"3 mph, Out To CF",Sunny,19,592351,475115,1,N,2018,115,135
2018/04/25/seamlb-chamlb-1,day,47,"17 mph, Out To CF",Sunny,4,448306,433587,1,N,2018,145,136
2018/04/25/tbamlb-balmlb-1,night,66,"5 mph, L To R",Overcast,2,502171,607188,1,N,2018,110,139
2018/04/25/wasmlb-sfnmlb-1,day,59,"13 mph, Out To CF",Partly Cloudy,2395,502188,453286,1,N,2018,137,120
2018/04/26/arimlb-phimlb-1,day,63,"12 mph, L To R",Partly Cloudy,2681,594902,571863,1,N,2018,143,109
2018/04/26/atlmlb-cinmlb-1,day,63,"2 mph, Varies",Sunny,2602,456701,656794,1,N,2018,113,144
2018/04/26/bosmlb-tormlb-1,night,68,"0 mph, None",Roof Closed,14,462136,519242,1,N,2018,141,111
2018/04/26/chamlb-kcamlb-1,night,67,"10 mph, L To R",Partly Cloudy,7,596001,608337,1,N,2018,118,145
2018/04/26/detmlb-pitmlb-1,day,55,"4 mph, Out To LF",Partly Cloudy,31,467100,605242,1,N,2018,134,116
2018/04/26/milmlb-chnmlb-1,night,61,"4 mph, R To L",Cloudy,17,543294,502624,1,N,2018,112,158
2018/04/26/minmlb-nyamlb-1,day,62,"13 mph, Out To CF",Sunny,3313,656756,502043,1,N,2018,147,142
2018/04/26/nynmlb-slnmlb-1,day,65,"3 mph, Out To LF",Sunny,2889,593372,592789,1,N,2018,138,121
2018/04/26/seamlb-clemlb-1,night,48,"8 mph, In From CF",Clear,5,605182,572020,1,N,2018,114,136
2018/04/26/tbamlb-balmlb-1,night,70,"1 mph, In From CF",Partly Cloudy,2,605164,502042,1,N,2018,110,139
2018/04/27/arimlb-wasmlb-1,night,62,"3 mph, Out To RF",Partly Cloudy,3309,544931,643327,1,N,2018,120,109
2018/04/27/atlmlb-phimlb-1,night,58,"4 mph, In From CF",Cloudy,2681,605400,527054,1,N,2018,143,144
2018/04/27/chamlb-kcamlb-1,night,75,"13 mph, L To R",Clear,7,518633,625643,1,N,2018,118,145
2018/04/27/cinmlb-minmlb-1,night,53,"15 mph, In From LF",Cloudy,3312,461833,622491,1,N,2018,142,113
2018/04/27/colmlb-miamlb-1,night,76,"0 mph, None",Roof Closed,4169,570632,542881,1,N,2018,146,115
2018/04/27/detmlb-balmlb-1,night,62,"2 mph, R To L",Overcast,2,501957,571666,1,N,2018,110,116
2018/04/27/lanmlb-sfnmlb-1,night,58,"12 mph, Out To CF",Partly Cloudy,2395,502706,547943,1,N,2018,137,119
2018/04/27/milmlb-chnmlb-1,day,49,"16 mph, Varies",Partly Cloudy,17,506433,608718,1,N,2018,112,158
2018/04/27/nyamlb-anamlb-1,night,65,"8 mph, R To L",Clear,1,571760,622663,1,N,2018,108,147
2018/04/27/nynmlb-sdnmlb-1,night,63,"11 mph, L To R",Clear,2680,453385,594798,1,N,2018,135,121
2018/04/27/oakmlb-houmlb-1,night,77,"9 mph, Out To LF",Partly Cloudy,2392,572971,640455,1,N,2018,117,133
2018/04/27/seamlb-clemlb-1,night,55,"8 mph, Out To CF",Overcast,5,446372,541640,1,N,2018,114,136
2018/04/27/slnmlb-pitmlb-1,night,68,"10 mph, Out To LF",Overcast,31,643230,571945,1,N,2018,134,138
2018/04/27/tbamlb-bosmlb-1,night,48,"7 mph, Out To RF",Overcast,3,519141,605483,1,N,2018,111,139
2018/04/27/texmlb-tormlb-1,night,68,"0 mph, None",Roof Closed,14,573186,501985,1,N,2018,141,140
2018/04/28/arimlb-wasmlb-1,day,76,"13 mph, Out To LF",Cloudy,3309,476451,571578,1,N,2018,120,109
2018/04/28/atlmlb-phimlb-1,night,74,"14 mph, Out To CF",Partly Cloudy,2681,601713,592314,1,N,2018,143,144
2018/04/28/chamlb-kcamlb-1,day,64,"9 mph, R To L",Sunny,7,656805,608334,1,S,2018,118,145
2018/04/28/chamlb-kcamlb-2,night,67,"7 mph, In From RF",Clear,7,607215,592229,2,S,2018,118,145
2018/04/28/cinmlb-minmlb-1,day,53,"6 mph, In From LF",Sunny,3312,543606,607219,1,N,2018,142,113
2018/04/28/colmlb-miamlb-1,night,78,"7 mph, In From RF",Partly Cloudy,4169,612672,608566,1,N,2018,146,115
2018/04/28/detmlb-balmlb-1,night,63,"9 mph, Out To RF",Cloudy,2,488768,434538,1,N,2018,110,116
2018/04/28/lanmlb-sfnmlb-1,day,60,"12 mph, Out To CF",Partly Cloudy,2395,608717,621111,1,S,2018,137,119
2018/04/28/lanmlb-sfnmlb-2,night,58,"13 mph, Out To CF",Partly Cloudy,2395,456501,622072,2,S,2018,137,119
2018/04/28/milmlb-chnmlb-1,day,43,"18 mph, In From LF",Sunny,17,500779,448855,1,N,2018,112,158
2018/04/28/nyamlb-anamlb-1,night,70,"8 mph, Out To CF",Clear,1,572070,547888,1,N,2018,108,147
2018/04/28/nynmlb-sdnmlb-1,night,66,"12 mph, L To R",Cloudy,2680,664192,450306,1,N,2018,135,121
2018/04/28/oakmlb-houmlb-1,night,83,"6 mph, Out To LF",Clear,2392,621121,596043,1,N,2018,117,133
2018/04/28/seamlb-clemlb-1,day,41,"12 mph, L To R",Cloudy,5,471911,502190,1,N,2018,114,136
2018/04/28/slnmlb-pitmlb-1,night,42,"15 mph, Out To CF",Cloudy,31,592866,656427,1,N,2018,134,138
2018/04/28/tbamlb-bosmlb-1,day,60,"12 mph, In From RF",Sunny,3,456034,630023,1,N,2018,111,139
2018/04/28/texmlb-tormlb-1,day,68,"0 mph, None",Roof Closed,14,448802,112526,1,N,2018,141,140
2018/04/29/arimlb-wasmlb-1,day,54,"18 mph, L To R",Partly Cloudy,3309,461829,592662,1,N,2018,120,109
2018/04/29/atlmlb-phimlb-1,day,55,"15 mph, L To R",Cloudy,2681,592826,435221,1,N,2018,143,144
2018/04/29/chamlb-kcamlb-1,day,69,"15 mph, R To L",Sunny,7,453178,502327,1,N,2018,118,145
2018/04/29/cinmlb-minmlb-1,day,61,"15 mph, R To L",Sunny,3312,621244,641816,1,N,2018,142,113
2018/04/29/colmlb-miamlb-1,day,81,"12 mph, In From LF",Partly Cloudy,4169,592761,518452,1,N,2018,146,115
2018/04/29/detmlb-balmlb-1,day,49,"10 mph, Out To RF",Overcast,2,592332,596057,1,N,2018,110,116
2018/04/29/lanmlb-sfnmlb-1,day,60,"21 mph, Out To CF",Cloudy,2395,621389,628317,1,N,2018,137,119
2018/04/29/milmlb-chnmlb-1,day,46,"4 mph, R To L",Sunny,17,543022,605200,1,N,2018,112,158
2018/04/29/nyamlb-anamlb-1,night,69,"8 mph, Out To CF",Partly Cloudy,1,572140,282332,1,N,2018,108,147
2018/04/29/nynmlb-sdnmlb-1,day,65,"14 mph, L To R",Partly Cloudy,2680,571951,554430,1,N,2018,135,121
2018/04/29/oakmlb-houmlb-1,day,73,"0 mph, None",Roof Closed,2392,543037,502239,1,N,2018,117,133
2018/04/29/seamlb-clemlb-1,day,42,"12 mph, In From LF",Sunny,5,458708,594835,1,N,2018,114,136
2018/04/29/slnmlb-pitmlb-1,day,41,"12 mph, Out To RF",Cloudy,31,592468,596133,1,N,2018,134,138
2018/04/29/tbamlb-bosmlb-1,day,52,"7 mph, Out To LF",Cloudy,3,519144,542882,1,N,2018,111,139
2018/04/29/texmlb-tormlb-1,day,68,"0 mph, None",Roof Closed,14,457918,527048,1,N,2018,141,140
2018/04/30/colmlb-chnmlb-1,night,80,"12 mph, Out To CF",Clear,17,452657,607536,1,N,2018,112,115
2018/04/30/kcamlb-bosmlb-1,night,45,"5 mph, R To L",Cloudy,3,593958,434628,1,N,2018,111,118
2018/04/30/lanmlb-arimlb-1,night,82,"15 mph, L To R",Cloudy,15,425844,548389,1,N,2018,109,119
2018/04/30/milmlb-cinmlb-1,night,74,"7 mph, Varies",Clear,2602,605232,468504,1,N,2018,113,158
2018/04/30/nyamlb-houmlb-1,night,75,"14 mph, Out To CF",Partly Cloudy,2392,450203,543243,1,N,2018,117,147
2018/04/30/phimlb-miamlb-1,night,74,"0 mph, None",Roof Closed,4169,573185,453562,1,N,2018,146,143
2018/04/30/pitmlb-wasmlb-1,night,71,"15 mph, Out To RF",Clear,3309,543699,592791,1,N,2018,120,134
2018/04/30/sdnmlb-sfnmlb-1,night,56,"18 mph, Out To CF",Clear,2395,502188,641778,1,N,2018,137,135
2018/04/30/tbamlb-detmlb-1,night,70,"12 mph, R To L",Clear,2394,519455,607188,1,N,2018,116,139
2018/04/30/texmlb-clemlb-1,night,59,"8 mph, L To R",Clear,5,545333,430935,1,N,2018,114,140
2018/04/30/tormlb-minmlb-1,night,83,"21 mph, R To L",Clear,3312,458681,592717,1,N,2018,142,141
2018/05/01/atlmlb-nynmlb-1,night,75,"9 mph, Out To RF",Clear,3289,592789,647336,1,N,2018,121,144
2018/05/01/balmlb-anamlb-1,night,59,"4 mph, Out To RF",Overcast,1,607374,502171,1,N,2018,108,110
2018/05/01/chamlb-slnmlb-1,night,81,"16 mph, R To L",Partly Cloudy,2889,608379,448306,1,N,2018,138,145
2018/05/01/colmlb-chnmlb-1,night,84,"16 mph, Out To CF",Partly Cloudy,17,543294,592351,1,N,2018,112,115
2018/05/01/kcamlb-bosmlb-1,night,65,"7 mph, L To R",Partly Cloudy,3,519242,596001,1,N,2018,111,118
2018/05/01/lanmlb-arimlb-1,night,75,"7 mph, L To R",Cloudy,15,571863,477132,1,N,2018,109,119
2018/05/01/milmlb-cinmlb-1,night,81,"12 mph, Varies",Partly Cloudy,2602,456701,502624,1,N,2018,113,158
2018/05/01/nyamlb-houmlb-1,night,73,"0 mph, None",Roof Closed,2392,434378,656756,1,N,2018,117,147
2018/05/01/oakmlb-seamlb-1,night,61,"0 mph, Calm",Partly Cloudy,680,433587,592811,1,N,2018,136,133
2018/05/01/phimlb-miamlb-1,night,76,"0 mph, None",Roof Closed,4169,606424,621107,1,N,2018,146,143
2018/05/01/pitmlb-wasmlb-1,night,83,"7 mph, Out To CF",Clear,3309,453286,641771,1,N,2018,120,134
2018/05/01/sdnmlb-sfnmlb-1,night,56,"18 mph, Out To LF",Partly Cloudy,2395,605498,475115,1,N,2018,137,135
2018/05/01/tbamlb-detmlb-1,night,82,"20 mph, R To L",Clear,2394,571510,502042,1,N,2018,116,139
2018/05/01/texmlb-clemlb-1,night,81,"14 mph, Out To RF",Clear,5,605182,450729,1,N,2018,114,140
2018/05/01/tormlb-minmlb-1,night,69,"9 mph, L To R",Cloudy,3312,502043,462136,1,N,2018,142,141
2018/05/02/atlmlb-nynmlb-1,night,86,"18 mph, Out To RF",Partly Cloudy,3289,594798,656794,1,N,2018,121,144
2018/05/02/balmlb-anamlb-1,night,60,"5 mph, Out To LF",Cloudy,1,571760,605164,1,N,2018,108,110
2018/05/02/chamlb-slnmlb-1,day,81,"16 mph, In From RF",Partly Cloudy,2889,593372,608337,1,N,2018,138,145
2018/05/02/colmlb-chnmlb-1,day,84,"11 mph, Out To CF",Partly Cloudy,17,506433,542881,1,N,2018,112,115
2018/05/02/kcamlb-bosmlb-1,day,86,"14 mph, Out To CF",Sunny,3,519141,518633,1,N,2018,111,118
2018/05/02/lanmlb-arimlb-1,night,74,"7 mph, L To R",Clear,15,643327,547943,1,N,2018,109,119
2018/05/02/milmlb-cinmlb-1,night,83,"14 mph, R To L",Cloudy,2602,622491,489119,1,N,2018,113,158
2018/05/02/nyamlb-houmlb-1,night,80,"16 mph, Out To CF",Cloudy,2392,572971,622663,1,N,2018,117,147
2018/05/02/oakmlb-seamlb-1,night,68,"3 mph, Out To RF",Partly Cloudy,680,572020,474463,1,N,2018,136,133
2018/05/02/phimlb-miamlb-1,night,76,"0 mph, None",Roof Closed,4169,570632,605400,1,N,2018,146,143
2018/05/02/pitmlb-wasmlb-1,night,89,"7 mph, Out To CF",Clear,3309,544931,467100,1,N,2018,120,134
2018/05/02/sdnmlb-sfnmlb-1,day,63,"13 mph, Out To RF",Sunny,2395,502706,453385,1,N,2018,137,135
2018/05/02/tbamlb-detmlb-1,day,76,"19 mph, R To L",Partly Cloudy,2394,605242,605483,1,N,2018,116,139
2018/05/02/texmlb-clemlb-1,day,82,"18 mph, Out To RF",Partly Cloudy,5,446372,519043,1,N,2018,114,140
2018/05/02/tormlb-minmlb-1,day,58,"10 mph, Out To RF",Sunny,3312,622864,573186,1,N,2018,142,141
2018/05/03/atlmlb-nynmlb-1,day,90,"17 mph, Out To CF",Sunny,3289,450306,527054,1,N,2018,121,144
2018/05/03/balmlb-anamlb-1,night,71,"8 mph, Out To CF",Clear,1,642545,501957,1,N,2018,108,110
2018/05/03/bosmlb-texmlb-1,night,77,"11 mph, R To L",Partly Cloudy,13,501985,456034,1,N,2018,140,111
2018/05/03/detmlb-kcamlb-1,day,76,"17 mph, R To L",Partly Cloudy,7,607215,571666,1,N,2018,118,116
2018/05/03/lanmlb-arimlb-1,day,74,"3 mph, L To R",Sunny,15,571578,622072,1,N,2018,109,119
2018/05/03/minmlb-chamlb-1,night,57,"5 mph, In From RF",Cloudy,4,625643,543606,1,N,2018,145,142
2018/05/03/nyamlb-houmlb-1,day,73,"0 mph, None",Roof Closed,2392,621121,547888,1,N,2018,117,147
2018/05/03/oakmlb-seamlb-1,night,70,"6 mph, Out To CF",Partly Cloudy,680,453281,640455,1,N,2018,136,133
